種別,提供元,タイトル,リンク,発行日時,サマリ,エリア(都道府県)
,FBCテレビ福井,水田に潜むクマ　コンバイン横目に逃走（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200909-00000585-fbc-l18&source=rss,2020-09-09T08:10:09.000Z,勝山市で秋の実りを収穫するコンバインのすぐそばをツキノワグマが走り抜けた。現れたのは近くに中学校や住宅地もある水田で、クマは川の茂みに逃げ込み姿を消した。（９月９日）クマが現れたのは、勝山市荒,福井県
,FBCテレビ福井,ピンク色のバッタ　未来の昆虫博士が発見（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200909-00000588-fbc-l18&source=rss,2020-09-09T08:02:43.000Z,おおい町で昆虫博士を目指す小学生が、ピンクのバッタを見つけた。なぜ色が変わったのかは分かっていない。（９月９日）バッタはクビキリギスという種類で、体長はおよそ３センチでメスとみられる。６日の,福井県
,FBCテレビ福井,特産の三年子ラッキョウの植え付けが最盛期（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200909-00000224-fbc-l18&source=rss,2020-09-09T02:40:38.000Z,厳しい残暑の中、福井市から坂井市三国町に広がる三里浜砂丘地では特産の三年子ラッキョウの植え付けが最盛期を迎えている。（９月９日）三里浜砂丘地では来年収穫する１年掘りと、３年掘りと呼ばれ２度冬を越,福井県
,FBCテレビ福井,県独自の電子クーポン配布で消費喚起（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200908-00000585-fbc-l18&source=rss,2020-09-08T08:11:56.000Z,外出の自粛による買い控えを背景に、県は専用アプリのダウンロードで買い物に割引がある独自の消費喚起に取り組む。（９月８日）８日に開会した９月定例県議会の冒頭で、杉本知事は県独自の経済対策を説明した,福井県
,FBCテレビ福井,感謝して食べたい　児童たちが稲刈りを体験（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200908-00000372-fbc-l18&source=rss,2020-09-08T06:10:41.000Z,９月上旬になっても県内は猛暑日を観測し、福井市の水田では児童たちが塩分や水分を補給しながら稲刈りを体験した。（９月８日）８日の県内は、高気圧に覆われて気温が上がり、各地で猛暑日を記録した。福,福井県
,FBCテレビ福井,新たに９０代女性が感染　感染経路は不明（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200908-00000393-fbc-l18&source=rss,2020-09-08T05:58:49.000Z,新型コロナウイルスの感染拡大警報が出ている県内で新たに感染経路が不明の９０代女性の感染が分かった。（９月８日）県によると感染が確認されたのは、鯖江市の９０代の無職の女性で症状は軽く指定医療機関に,福井県
,FBCテレビ福井,３０度を超える日差し受けヒマワリが見頃（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200908-00000268-fbc-l18&source=rss,2020-09-08T02:52:52.000Z,３０度を超える厳しい暑さが続く坂井市の花壇では、茶色やレモン色など様々な色をした３５００本のカラフルなヒマワリが見ごろを迎えている。（９月８日）澄み切った秋空に向かって咲く黄色や濃い茶色それにレ,福井県
,FBCテレビ福井,ロボットで患者と看護師コミュニケーション（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200907-00000551-fbc-l18&source=rss,2020-09-07T09:50:01.000Z,県済生会病院が、患者と看護師とのコミュニケーションを橋渡しするロボットを導入し感染予防に役立てる。（９月７日）県済生会病院が導入したのはカメラモニターがついたロボットで、別の部屋から画面を通して,福井県
,FBCテレビ福井,４連休を視野に感染拡大警報を２週間延長へ（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200907-00000513-fbc-l18&source=rss,2020-09-07T05:26:29.000Z,県内は２日連続で新型コロナウイルスの新たな感染者が確認されなかったが、県は４連休のシルバーウィークも視野に感染拡大警報を２週間延長した。（９月７日）県によると県内で３２人を検査した結果、新たな感,福井県
,FBCテレビ福井,７日午前坂井市で震度３　余震しばらく注意（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200907-00000514-fbc-l18&source=rss,2020-09-07T05:24:33.000Z,７日午前、坂井市で震度３を観測するなど嶺北地方を震源とする地震が相次いだ。福井地方気象台では、先週末の震度５弱の地震の余震とみて今週いっぱい注意を呼びかけている。気象庁によると７日午前９時３０分,福井県
,FBCテレビ福井,福井市の工場火災　８時間後にようやく鎮火（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200907-00000350-fbc-l18&source=rss,2020-09-07T03:18:41.000Z,７日未明に福井市内の工場で火事があり、およそ８時間後に火は消し止められた。この火事によるけが人はいなかった。（９月７日）火事があったのは、福井市二日市町の産業廃棄物処理業エコシステムの工場。,福井県
,FBCテレビ福井,台風１０号　７日夜にかけ激しい雨風に注意（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200906-00000891-fbc-l18&source=rss,2020-09-06T08:58:20.000Z,大型で非常に強い台風１０号は、７日午前に県内に最も近づく見込みで、７日夜にかけて、突風や局地的な激しい雨に注意が必要。６日の県内は高気圧に覆われた影響で各地で気温が上がり、厳しい残暑となった。,福井県
,FBCテレビ福井,新型コロナ　８月１９日以来の感染者ゼロ（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200906-00000499-fbc-l18&source=rss,2020-09-06T05:52:58.000Z,新型コロナウイルスの新たな感染者は、１８日ぶりに確認されなかった。県によると、８９件のＰＣＲ検査をした結果、新たな感染者は確認されなかった。県内はカラオケ喫茶関連の感染者が相次いでいて、感染,福井県
,FBCテレビ福井,新幹線工事で敦賀市の国道が夜間通行止め（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200906-00000464-fbc-l18&source=rss,2020-09-06T01:31:54.000Z,北陸新幹線の高架橋工事の影響で、敦賀市の国道２７号線の一部の区間が、９月５日から計９日間にかけて夜間のみ通行止めとなっている。（９月６日）夜間通行止めになっているのは、敦賀市の国道２７号線のうち,福井県
,FBCテレビ福井,新型コロナウイルスに新たに２人の感染確認（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200905-00000269-fbc-l18&source=rss,2020-09-05T09:06:51.000Z,県内で新型コロナウイルスの感染者が新たに２人確認された。県が感染経路を調べている。（９月５日）このうち敦賀市の５０代の会社員の男性は、倦怠感があった９月３日まで出勤していた。男性は一人暮,福井県
,FBCテレビ福井,農作業中の女性はねられ死亡　運転手も死亡（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200905-00000270-fbc-l18&source=rss,2020-09-05T08:54:53.000Z,永平寺町の町道で５日、軽自動車が農作業中の女性をはねる事故があり、６０代の女性と運転手の４０代の男性が死亡した。（９月５日）事故があったのは永平寺町光明寺の町道。警察によると５日午前８時半ご,福井県
,FBCテレビ福井,ポリ袋３７袋分のゴミ～福井市で海岸清掃～（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200905-00000148-fbc-l18&source=rss,2020-09-05T03:20:35.000Z,福井市の海水浴場で、恒例の清掃活動が始まり新型コロナウイルスの影響で子どもたちの参加が減りながらも、参加者たちはポリ袋３７袋分のゴミを拾い集めて海岸をきれいにした。（９月５日）福井市の鷹巣海水浴,福井県
,FBCテレビ福井,メロンの王様出荷～今年は学校給食にも～（福井県）(FBC 福井放送),https://headlines.yahoo.co.jp/hl?a=20200905-00000149-fbc-l18&source=rss,2020-09-05T03:14:43.000Z,坂井市三国町で贈答用として人気が高い高級メロンの出荷が始まり、今年は県内の小中学生が給食で味わうことになった。（９月４日）メロンの王様とも呼ばれ高級品で、網目模様が特徴のアールスメロン。坂井,福井県
,OHK岡山放送,ＪＡＦ岡山支部がデータ発表…猛暑の８月　子供が車の中に閉じ込められ出動件数が２倍に【岡山】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000012-ohk-l33&source=rss,2020-09-17T10:45:03.000Z,猛暑に見舞われた８月、岡山県内で子供が車の中に閉じ込められ出動した件数が２０１９年の２倍に及んだ。そんなデータをＪＡＦ岡山支部が発表しました。少しの時間でも子供を車内に残して車から離れないように呼び掛,岡山県
,OHK岡山放送,栗林公園で開催決定！サーカスの技法を使い独自の世界表現する現代サーカス【香川・高松市】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000011-ohk-l37&source=rss,2020-09-17T10:32:02.000Z,新型コロナウイルスで危機的状況にある芸術イベントを再び盛り上げます。世界的なダンサーらが出演する現代サーカスの公演が、２０２０年１１月に高松市の栗林公園で開かれることになりました。開催が発表された,岡山県
,OHK岡山放送,教え子に淫らな行為の元中学教諭に懲役１年８ヵ月の実刑判決【香川・高松市】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000004-ohk-l37&source=rss,2020-09-17T10:32:02.000Z,教え子に淫らな行為をさせるなどし児童福祉法違反などの罪に問われた高松市の中学校の元教諭に対し、高松地裁は懲役１年８ヵ月の実刑判決を言い渡しました。判決を受けたのは高松市の中学校の元教諭で現在は無職,岡山県
,OHK岡山放送,困窮する学生を支援する応援プロジェクト！小豆島の特産品お届け「小豆島キッチン」【香川】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000006-ohk-l37&source=rss,2020-09-17T10:32:02.000Z,新型コロナウイルスの影響で困窮する香川県の小豆島出身の学生を、地元の食材で支援しようという取り組みが始まりました。そうめんを作る際に出てくる「ふしめん」に、「日本の棚田百選」に選ばれている中山千枚,岡山県
,OHK岡山放送,職人が力作を披露！だんご馬を飾り男の子の健やかな成長願う【香川・丸亀市】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000005-ohk-l37&source=rss,2020-09-17T10:32:02.000Z,９月１７日は旧暦の８月１日に当たり「八朔」と呼ばれます。香川県西部ではだんごで作った馬、「八朔だんご馬」を飾る風習があり丸亀市では職人が力作を披露しました。（前川裕喜記者）「こちらが八朔だんご馬,岡山県
,OHK岡山放送,新型コロナで大打撃…自動車産業関連企業協同組合「ウイングバレイ」が意見交換【岡山・総社市】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000007-ohk-l33&source=rss,2020-09-17T10:32:02.000Z,新型コロナウイルスの感染拡大で深刻な打撃を受けている総社市の自動車産業関連会社の代表が、中国経済産業局長と意見を交換しました。総社市の自動車産業関連企業１２社でつくる協同組合「ウイングバレイ」、新,岡山県
,OHK岡山放送,観光と市民の足として活用に期待…シェアサイクル試験導入【岡山・倉敷市】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000010-ohk-l33&source=rss,2020-09-17T10:32:02.000Z,自転車を好きな時に借りられるシェアサイクルが、９月１７日から倉敷市中心部で試験導入されました。新型コロナで激減した観光客の足として、また市民の足として活用が期待されます。倉敷市役所の北側に９月１７,岡山県
,OHK岡山放送,安定した仕事ぶり。加藤官房長官新政権での職務をスタート【岡山】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000008-ohk-l33&source=rss,2020-09-17T10:32:02.000Z,９月１６日、発足した菅内閣で官房長官に就任した衆議院岡山５区選出の加藤勝信さんです。新政権のキーパーソンは初めての定例会見で安定した仕事ぶりを見せました。就任から一夜明け、自宅前で取材に応じた加藤,岡山県
,OHK岡山放送,デジタル庁の創設に意欲…再入閣を果たした平井卓也デジタル相【香川】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000009-ohk-l37&source=rss,2020-09-17T10:32:02.000Z,衆議院香川１区選出で再入閣を果たした平井卓也デジタル相。９月１７日、未明の就任会見で菅総理が明言した「デジタル庁」創設などＩＴ改革に意欲を示しました。平井卓也デジタル相は９月１７日の朝、初登庁しま,岡山県
,OHK岡山放送,お彼岸に手向ける花…小菊の出荷が最盛期【岡山・真庭市】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000001-ohk-l33&source=rss,2020-09-17T03:08:02.000Z,菊の産地・真庭市でお彼岸用の小菊の出荷が最盛期を迎え農家は収穫に追われています。真庭市は小菊の栽培が盛んで久世地区を中心に現在８戸の農家がおよそ２ヘクタールで栽培しています。このうち真庭市余野上の,岡山県
,OHK岡山放送,引き上げ幅はたったの１円…新型コロナの厳しい経済状況を反映し最低賃金引き上げへ【岡山】(OHK岡山放送),https://headlines.yahoo.co.jp/hl?a=20200917-00000002-ohk-l33&source=rss,2020-09-17T03:08:02.000Z,岡山県の最低賃金が１０月３日から８３４円に引き上げられることになりました。新型コロナウイルスの厳しい経済状況を反映し引き上げ幅は１円にとどまっています。岡山県内の最低賃金は現在８３３円ですが１０月,岡山県
